docid,language,num_cells,num_code_cells,num_md_cells,len_md_text
NB_544d68a355b48eb21e90702393d7fc4c2964d68611e987febba21520b9d7b5bd,python,66,63,3,4
NB_e25ab35950414004a1755e5c6b33bca1fd4ddf78c836e5733507f040f4ab476c,python,92,47,45,269
NB_bfc7e1b657660bb6cc03160216509663f9785f5264b698884d7176073ab6938c,python,8,8,0,0
NB_81bec0f617184a4ac968ea96e5d7ef0927334bbfb2890814da4cbfbdbd936c23,others,27,26,1,1
NB_238cfb4a2b542a4afb5405b94161b907cb04a8841bd512e6fb28dfca2e16d9ba,python,10,10,0,0
NB_943ecc31a4706d440f094fc02a1300d1124129bf67855ce5a80a14cad5f43de1,python,6,6,0,0
NB_ab16fb8ec58fa32feb5d06b25a450c94ba300954971e3e63fb4c5d7c7685d961,python,15,14,1,1
NB_a31531a8c3fadde9a98a84ad626130788275d22ec8b8d5b2b5c36926ccdcd455,python,13,6,7,167
NB_046bbc8261a2133ed327b117de3c3f208d6e6dc84adc049581ba26379638b7ba,python,3,3,0,0
NB_df996a2b45f941d025d06d13f4ec73c1feed3275a8f5b9f12c78b7b98137a09a,python,11,11,0,0
NB_6c02beb0c4907a4db50ade2b8db9528823858b04f94c64336b903b90379be201,python,69,54,15,22
NB_769dc53a9a68d68e4adc8e128db31d370e9872d209a4c6f062011bdaf1604a48,python,31,27,4,3
NB_df754aa3648d4007904302b3c393e37caa9639b59e33c423da51e7c7dd6356f7,python,14,14,0,0
NB_b789a91f951bacceb4b281225c85ca6535b9bf1bf7e80ea81892adff874bccf5,python,8,4,4,4
NB_9d300d8057560730ebfdf5b2ee1fa439282d90cab5a7faea4608ca766000d607,python,58,47,11,12
NB_dbba0dc8a871d96bac7b7bf3e8bfd1a2e2d2c47dbb0272582526a45c992b1aef,python,13,5,8,204
NB_e27a80d765a3494281ed4a2a457640babeea6cdd68a934a9de9f6f6ca94c1336,python,8,8,0,0
NB_b5b620a7d1d4e75456a2bac01263e2cd14044560f668a0a330ec2d6ecf55f38e,python,27,19,8,15
NB_c886ef8a34378d6127e687e1defe89f70d45fe4f2d0b9af69e0daaf52360f176,others,4,3,1,3
NB_ed494cfb400f98d7b7e1a9705377b3aae03b2cca34f4e39b7432a5b511e4a43f,python,1,1,0,0
NB_136c92dbf641242fcf7bb91186fcc2189ac29c07c32818bcf0715b8f3b1e094a,python,31,19,12,80
NB_037c4b0c6e350431ebbb05d933b1db5f0e431b596d9e5daca56bcd989355f13a,python,6,6,0,0
NB_82276311faa29655b03a05fbdb6791b29a7783bcfedc89be8de8371b78876489,python,24,12,12,191
NB_945ffeede76ce8f324a6a1c9e313363f24d17ab8d5f7faa34d0a91ccc2458d96,python,10,4,6,10
NB_b38c13ead3e269f9440425fe3482d2055bf872a0c94d53217b21d06830e36de5,python,18,11,7,17
NB_3c1a01f2cd0320861d579e3eaef654e7e3913d322b24180c7fbaab52e30bd8e3,python,46,34,12,12
NB_8ec831b0db59140ab470bf6b32b63426006591cd8c8c75f7c2533c4c951d8307,python,18,9,9,21
NB_399c74781704c77b294619abb71b8bf351f738cca04bbdbf091797659a26cc4a,python,6,5,1,1
NB_14ffab8c2704f7d79afc62d8bfa7bf65934398db5ce09589993164c4d2c56a91,python,19,10,9,85
NB_69018a2653fccd2f1392aba28c7dba05fc6cc7681cff9d2a98d8f58bb150c8f2,python,34,28,6,32
NB_b4cc3c6fc25fe8420d3ee5511a6be82f207f522c1caecbf5f187b0933b19985e,others,12,12,0,0
NB_9dbffe1cb184569b92b3b1130d136fe146e3be6cd848d526cadc34817ddbecb2,python,15,10,5,38
NB_9cad174edb3d0e7683838ccf84a66169d766c829549aca2f99f687b2425dffcf,python,32,29,3,157
NB_8adc4a840ca70ef212c17fd4a33ec4c0472c3d9566739a960f7de501c657f744,python,30,23,7,10
NB_99bf97ad550be89a6bb6935075861148beaade3641d2dbbeed5086e1d6bb3d7f,python,44,34,10,20
NB_20cf51fbf32054e419d49e5a824addcccc5104bac40afb7ff378cc83c7793557,python,40,40,0,0
NB_5fcfd3456151a308f6b898f4bff0007188c2e14589fc2f036b30037ce7522c20,python,16,16,0,0
NB_8efec71a3b2a7faf73961457b42155caaf02f167673427f7a01e2952cc0da426,python,23,12,11,13
NB_b9b78d237d783fe32ec68f10fd5cd39e27acaeedc0a086b6e2827a09fb00d3ec,others,14,14,0,0
NB_7c036685ee86c3270767a17adf2ff3708e39d9945f2860fcac467d35a5a54d38,python,66,39,27,209
NB_f74db4b0d14c872ed5ccf43bfbffb7bd78808cb29ddb20e608444c418a4e5b53,python,45,24,21,98
NB_e09b9b75e4d9cbd33565c7fd25e251645d762cf8018b4c9be8a1b133da7a89d7,python,12,12,0,0
NB_ac99dc1123bb472153c3d37766c4834d607b72ce1cd38fa3dbaabb9c60d995e8,python,4,4,0,0
NB_84cbfd61e29b5c949321c330743f86c88d680785c6b70e35bfacd365945295d0,python,22,21,1,1
NB_e3f110db81b73381560708f4189be5b78dbf0375ed8bb8260ebcfc2a55bf6a8a,python,46,46,0,0
NB_46e551097ea4d81021aa4735b16e4c471ff30f65c56b045e8488b122440595a3,python,26,10,16,52
NB_18aaef72357392ea6835b66c3d8d3f67ef4f798d7002716470531d5264833b46,python,12,12,0,0
NB_3c57c05ce7c88c58747159782223526416d96db5201c8fcd2aba8a6fc959cd98,python,43,17,26,230
NB_b7f8fb04dac5ebf8b7423343e5b585fa4a23d50c2cd9a684194893d6bc764631,python,8,7,1,1
NB_8952b52ce662d79d551accb8af9e1883f70ea0523f4d12bbb60f1c184213a1f3,python,4,4,0,0
NB_678c3d0a61ae164e92b7bd6bec9e40c8ac6217d386543059a1b175cfffdfa514,python,1,1,0,0
NB_d42ab52e1e84baa36f1513f51af89153c41000adfeb2ce33aee20709842840c1,python,67,41,26,126
NB_c9dbd3c5b125141b2112f5011297113dda43ea7ebe001d5ea02718463c3f9e48,python,45,36,9,49
NB_2de3562a9d2445b93ba349d8acab3a690d0174aecb6054a4f1557345b7da525f,python,8,4,4,22
NB_c79b4c0e05e3497f472ea231203c4cd23bc37bb16d21eb358ceb4bd42fde549f,python,9,9,0,0
NB_c168e910d3d1c743f7b63295860cbb52454a08a9e11b5b4352a944aef444155a,python,79,51,28,28
NB_66b7e62334d5d03eb6000833ff6adfef20804c53300f5b84e5c607a15c461e6f,python,14,6,8,127
NB_a74d17c838ab741d66a4d5dd3c966cba0512fca9cf8dc2f75beb33d3ad78feaf,python,23,11,12,38
NB_26f1074067bf6013b27d72750c83495efd22cdb367d48f78b8a26db9f725e685,python,13,0,13,231
NB_090f9d4337a0369810c4a73182f4252a0005948d24f947474ed3876c163c52e0,others,17,8,9,9
NB_dd8cf81aa7769ee1a88e7adfb47889b61651fb63c64925d6afbe13a368ebae68,python,7,7,0,0
NB_d0636756eacbd2f678ce167eac283ace9b558264179dab0c7f914760a17445ae,R,21,21,0,0
NB_8f2c7d956c33490b4a112c5c2844d551725e5e41897bbc4f2353bde063b6d8b1,python,32,25,7,11
NB_b46cf45089ab0cb8ab302ed6b325611b8a62d9324ded6575319223994b88f3c8,python,18,12,6,17
NB_83fa258e426c475fd419f4f7cbfd9238dc83c0578f55aec97a91ccffc73cafdd,python,14,5,9,150
NB_0109fad261d298dcf5980036d2760a906fbd8c734c70d110bec3b065777f69fb,python,20,10,10,11314
NB_9df1bfcd843578b17398f40a6a9949e206824a7572fd317a3f9cab29b3f359a7,python,4,4,0,0
NB_a22c02ecbfa676e4bd0bf172e90017cb10fb7b9782790f7340e59bf198b785c9,python,20,18,2,53
NB_415524c9e68473263eba4c7d378b4312aab9664d91446d0d059493364a0edf51,python,9,9,0,0
NB_86407ff60c69ac058cb4eb18474bd966dc1e855463c144f93fc90e9534339fe0,python,20,15,5,16
NB_d58eae6d3ae954fc5e1765680db3946c5e6840c8a9d6696e0be8cd56f7a7d8da,python,56,28,28,54
NB_73fb29ce9d9b7b165e77d7b1930889594ac4e05ffb34ae1a38d70148d87e60da,python,6,3,3,7
NB_9b30ab0d651777233e4f66e040136aa2bdbb1149ea3eeab19cc06e8714f5b2ce,python,31,19,12,93
NB_1b0fdc4594a33c841b1e504d68190110c32cad9f146ab6f9f4dc1cdb1f289bec,python,51,51,0,0
NB_9c7bea983b81cd178d1beda25794c20a84ee35a117161b674f3b9a0a6a614f1a,python,37,37,0,0
NB_fdc574bf3cd74893ee76d4cd61ae6e387e706163aa737cb7e8569891f73aff64,others,24,24,0,0
NB_3c7686f32a417e139a56f429509e0917f01b9a5a10f0d44c41a40c923c154d71,others,25,11,14,30
NB_d4d666c963e6fe2bfe005b4cf15825aa9f4d5102fb256716d2f7f2557c77028b,python,18,14,4,8
NB_2c2d26a3a597bd8d59d52c50b3c909ca155c059068635fa1b7b59185ca7f327e,python,104,94,10,35
NB_8568badc2b1bbf29405b4f3b2c8ac4824998213d8e65390e7c8d3e431662c479,python,6,6,0,0
NB_fe43caf87f24db088403d9c4dab849e0196a2442ff81c4e2ec2f2e0f49a937ba,python,58,50,8,8
NB_45af36131f84e35e80f070e75b47da01538580624b1995501d8581bb60e5f1f5,python,3,2,1,132
NB_8537e2fcd683729a2b76f68afff2ffef746edc8ebc1a0794ec09fc8540cc52bf,python,2,2,0,0
NB_afad3c2d079c570d3ba1cb357ed638f3a550f5e0a4f7ffca037f062f2749d5a3,others,47,44,3,11
NB_3d309e19af18c43017b5e37495870f8b2d260ee5554a698927fc6a979e20bba1,python,10,10,0,0
NB_8b56b64464b19b99ccca4ca3abd974c259b7abec9c31f8942ab65addbc771a20,python,5,5,0,0
NB_ed8f07c79666d4218e387b9725a5db4b8cc05d7d5e4809732ef9681827e6da5e,python,9,4,5,26
NB_bf8971d5838527184c9f08dabb2274e9180b65abc3a579a72e342daf77255095,python,10,6,4,9
NB_25d31015d5e7f5dd4b4ff45f436fe3fc7078e5de3d1377ae6bcc540f9761b4dd,python,31,18,13,13
NB_cd80c7d4519ea4ac3f9c1613139ef505036eadf353213e0e550d6287630f2ff3,python,7,7,0,0
NB_9a401f1667c3c00bad80701442a24f08ce06441460ed0b7202bd166fee8b4c2e,python,26,16,10,24
NB_3faaef75cc7d5e5f7d5c57bd46d4f70be1812aa9eceadcfbd0ad9162776b3175,others,21,11,10,10
NB_ed08cc38d0aba1da57c6b08c24059b8eced3d0de8d274322b63249b84f1ce055,python,72,66,6,32
NB_7f7c9a995aae2f18922311a699ab83bc36381acddd94643d86f7a040e5bf6b4a,python,68,36,32,102
NB_83616838ac41886c1852c680b576f35acf559b6ce532f7f245135a8ce0a2c822,python,8,8,0,0
NB_0846166e3c95c5af2c01bb150a6b2f60425ee1847dc05ae8e33421f22b6bbf9b,python,413,351,62,63
NB_662b7bd3cc867a45c66d8c0a281bcc925dcbf53d1b438d1baf035cb65025fee8,python,24,24,0,0
NB_ff65ce0083d8dc2384f3ec2b6f1299753fed2e26e36d9e78bf11bfa75f444399,python,10,7,3,5
NB_28a7bd8b085fc58f3e50d0d07a55890e8edc0a8a85f75a2462fa021c7e44eb48,others,39,20,19,40
NB_098dc28b64b8345f36e99491deb0842496b175c4c33107327c9419b95fa2dd47,python,34,26,8,8
NB_f7ad3bdeb425899fc1f392199fec14efad590cc50c885552c1622c6c0402173c,python,14,12,2,2
NB_54e26baf4ccb7ced547742e1e604faa6942e72c73c93a8d1bafc2dc22a6150a8,python,19,8,11,55
NB_47c07aa2727f02a325c7085225155320110b710dbb8e9e21c0e4beeacef42e69,python,5,3,2,3
NB_c181690a6b9105c87ff08ddc2dba3582774aac3861f8e338cff0a544bdfa3524,python,46,36,10,10
NB_88b290b9297803044a7993909de0a7320f0809b09f9639e1ce626711c46d81e2,julia,16,16,0,0
NB_644d67e18d97aac4d6ec278aecc0487c7b550303aaf358772d1652f8d48dbac8,python,12,12,0,0
NB_0653a4c19c90440d32c1ec10efea675659c51a23906c5bb8d3ec03f55c677a95,others,0,0,0,0
NB_76a450f725f103951f8f6252cfd877743429ab66fa6729bd906d393e32111338,python,15,9,6,6
NB_0dc6f684c28beb6830b19b568b499ccddf26688d2569550581b086ab5911cb8f,python,20,16,4,4
NB_7bd99bacdb708a407a698c1844cfd0743a455ffe90ab84c76a5b81f4b4cff459,R,22,10,12,14
NB_1220826ad44e0207290ef5b7284fbcf4b3a0870ee118ffc2aa0d148cb0176ef8,python,55,44,11,37
NB_be1c20914d091dc1b953490066fc7b43578357cdf90865027b92ebe9a8e46137,python,9,8,1,14
NB_5a349cec08b28c1a5d8e30746e69b622e42f6220cc19a68d81d0c8128724f104,python,14,5,9,148
NB_aeede988fd23d103a205f0a3167127e1c66a3dfe926c809b17e7dbae1c7fe3ab,others,31,28,3,3
NB_c0fce64b925baef6c34a619f31786f16b33df8614c70879e1ab56da7438a47e9,python,53,17,36,169
NB_2ca40b47a68912d9e30fcf83c2fca7b0913ff9260603b9c2f924931219eccef8,python,34,21,13,27
NB_afbbf19d9c62671d7202a73c1c359336307a58685c6e7dcc2defb46a065eac23,python,18,18,0,0
NB_77c4fb4ac5a635ab57f20751892c02ad4e51ad54f57b6c273d3930ef2525846a,python,12,5,7,121
NB_6ebb36619612dfa9f327cfa91207ab2ff9165c60b1aa0b6ec0fac83a099b9f8b,python,1,1,0,0
NB_1d24343307d6c77f5de82c5ff7098fdc0e3491588579c228eedc31b7b68ff65f,python,14,11,3,5
NB_83df2c96897509c503e185225b889093658d94ffee24fd0b9144cab76c1226ad,python,8,7,1,3
NB_f9395e6a161d7e527aea7d370354f27c484c476814b991db2a4d1e7c337e23a0,R,36,26,10,12
NB_fe12c7d3067608bad11618cafd2433015f7e9ba87c0f2ba92fd86179cd4fd046,python,52,18,34,173
NB_90879e7eea988c9715090c2612b1500101d2450c0869dbc6466f78f64ae94668,python,19,10,9,80
NB_e64089230553ecc24dd88c6123b0a039fe61d6afbc764b88646f2fbd5e6c467c,python,16,7,9,32
NB_b617ad5658ae441122193b92b57c312d7f49396e82ad413ef82e07a70e0a0e9b,python,2,2,0,0
NB_4dd174bd0889bc99ffaace085ab9937c5c69977cdde281f7ddf536bec9f64dfd,python,38,19,19,19
NB_44ad7d0daa25e3f40d3f85b90903edfc42057bfc554f9312a8b9077601d00ad3,python,20,20,0,0
NB_71fa91d90ea12c6451ec85b4b967cb7363c2d750fbd19d7092d3494ba1a7501c,python,31,23,8,8
NB_79fb2a0ce38b92bbb1ea5699e46fe157cb0b85d12b4b6fd46cf75630b92c1780,python,7,7,0,0
NB_aee68828603700ce630d47c38ef86d6a678689105adef89b8ba9cfcb865dded7,python,38,19,19,118
NB_674139bed297cef6d4cb6f82c4f58813fd410ae13cac7ba3429a8baedfaf88e8,python,126,88,38,70
NB_237d318327509d238e91dbb444759c56b29fefed11331a1f1a8a97ee2ab22dce,python,28,15,13,27
NB_71ab6e3714bb53eb7e5973909e519ad9f487def38f7c0dd3da4f7f1d84b0fb47,python,22,12,10,76
NB_0865e48ebe258452cced99a400f2f5efcb51c808c4671898f3927b08931d7b73,python,21,18,3,3
NB_62456ec6b66070cb5c6a73b8d92b086bc53059baff8a7c79dec57dc795fc6efe,python,34,34,0,0
NB_e2770867dbca0df97674eef62831f8c6327fc5baf0ddb6a568b7b5c15793cda4,python,7,7,0,0
NB_d214a5258dc743be9c990f8eb3c03054ea069cc9b37c5613466694c5c4f633d2,python,31,14,17,127
NB_81fd67866a87af1af7ad7d5afb94eb35962d0fc2ad6f2b5801131f99dcb50507,python,44,34,10,10
NB_f465b8a35864527ce61b5aa744147f3a81ebf537ec4da096c1332bc2fc2cef1e,python,44,22,22,188
NB_7be773e74632d86418b2c24c107e34ae69359b50b2baaad32bf8667221b2853c,python,17,17,0,0
NB_86adc615056745b691a7cad6d2cffd4f2449732f7f513a5d3ad9eb450f97b917,python,35,29,6,14
NB_f4b180ca6e35e3aac9448c2305405ea2e7148c7cfbd438bd7d4bd9fb98129765,python,24,13,11,102
NB_141c113909f7b48d23d0eecd3400790a3fb308dd9da32a2d4746fa8641024d90,python,6,6,0,0
NB_25cbdf4928bae628668d7e55fdfb2bb1e227d7ff837f089f7d9677fa4cfe727e,python,7,7,0,0
NB_93ac23a29f56440f1b65017edfbf6daa80af83b2e92cf7080d1353a16a2c4314,python,6,4,2,2
NB_9be7731e4935481e1f30e7fc34264c72b7274a0634ee79589dc8e3c89735ed7a,python,26,23,3,4
NB_9dbfc3e8e31279b41fe0ff8777de54af80e13e190097bd38c4c357cfccad443c,python,114,54,60,122
NB_2cb4f01700051e7d34e7d3b12530b8cdcbad6d2b14ddfb768e26729eb84e2f03,python,14,12,2,2
NB_e1b9cc00ca5d8e15c72489694ca1aac807c76fd348211a090bfa337576a784fc,python,28,15,13,20
NB_cc4ec50054e4aff6fdf81004ee57442cff09fada387d993093fe2711b5fa75e7,others,0,0,0,0
NB_89a90fd70f466e04c6ebd0bbaf24dbc2e72bfe17d43effac40e4b6534fe96070,others,15,11,4,6
NB_ece9fe6c29a7e1e846745c4763e2b877b0bb6f5c65969cab8b10ea6d805f78bc,python,15,15,0,0
NB_289f2a95ad741216fc0c3cc5a1d102616455252e6e4f3e5842fc3da67ee0e05a,python,20,17,3,3
NB_a638fd03a67b871c26e710bb503681ea1c9e8a1d603605385b31776d57f4f4b8,python,12,12,0,0
NB_57a6a1d4f0dd7c4835dbfb5c88f657e425d53c116b66951f513905d4805d7d5d,python,21,14,7,53
NB_5046dabdaf9db16c30d2c152973e78674d7e78f87019010d3e030c39eb331cd6,python,14,14,0,0
NB_9521c61decd4a48646bcc58e4125453e1eac0abb3901a4bd143dbcd40ed671f2,python,11,9,2,2
NB_d147500c47e7711a2700e251d4298616e92e9e44acab8a16f47d7ab2471c04a6,python,17,7,10,93
NB_19456d0d5592d43fccc04edc58a98233596da76103eb2dec8a054112cf1a822d,python,12,5,7,19
NB_c47b52e834d3a2146530ebcaf420e5698a2d9918e62ff114efac085bc77c407a,python,88,88,0,0
NB_bd41945865705825aa8efd0b72df17ae44912b02e156fe8e6186f80628223c15,python,24,7,17,79
NB_a56df98a1660c7f57e8fc1838af2e2fa7658cbb5013aa6623fd9357b1b008212,python,12,6,6,24
NB_53e0a3290813c81faec9c1270db60db3f27d015a58f6d7479d34bc625b1bc8e2,python,18,12,6,10
NB_2c7c86141c202260ed0a0256c9fc3a521a02f7ac8de782916cde7366afeacc44,R,76,36,40,41
NB_dc828ea4861b54b23f1ff460a279693526d9dd58dc0dbc11262ddc9421f22009,python,68,59,9,9
NB_c3af26f45a9d84bca0e71bcc48370732e4ab48be2552fa92be3701cfede8d8d8,python,44,24,20,52
NB_134dcb25544253b33d6d163c0985a6a45e34ec005d9cd24a2086556d3a84e6ba,python,13,8,5,13
NB_cc2c50154ee9b5bccdbed4e119cea93e931a3a1548e7334433ddc368b82543c4,python,20,20,0,0
NB_621bc2f9d6d06fdfa5fa0e64c814e97dbe2b44496e3e5fe43c63fbcf74713295,python,32,15,17,111
NB_9ae64acb2150dbcfde9910e817ee87c15651851c6182657f7a0ee2bb701f01ac,python,25,19,6,10
NB_ab1aad3b0e9415bd487813cf8125191e3dcbecc9fc52fd0ec20f5b55daaf85e3,python,13,7,6,24
NB_c404b8a5fd352758639c2fd0b58f44b29a68c1ac8bc3fb23fdb92ef04487f0db,python,68,37,31,169
NB_06a412d5da68532bdc99465efb7a465b47034e8eb83833be6adedf194d8b582d,python,25,25,0,0
NB_fc6ab10e3e08047480307a6703d3b00a66da679fb2e1eb3cefea1e11f57bcc25,python,22,12,10,113
NB_598f1813cd6fddf757e09c60a42e09e54b9f540049e9b90d6e53f98da1012598,python,13,9,4,4
NB_1e777108715e211b45677ba9cb8fb97a7a7ac5045598a40e3b8768f9cdcf1694,others,94,55,39,44
NB_aa4d6ce58493be179d4420de3e329c572f8e321500387450ea56dd407be6411f,python,14,11,3,3
NB_2f7a101082a835da6094b615e682649d030b55492363ec3a7e0284dd6a1c23a2,python,9,7,2,2
NB_9c3c41580fa13de00558e71405d2d99bbe1de616fb82de3fb66b4f819c225eb3,python,3,1,2,49
NB_45ffe9360d8e8662f61ffb019a2f72c7f75790ecb6c5d89743aa13088419f97e,python,18,11,7,9
NB_ea037b5ab4b62f6b7f142ce377b584feda6e5db7fc195c3389c8a338934c2c36,python,17,12,5,13
NB_8de1436a2a6e9def4f64d88bf100a18cc60f54acc1c5e346b6a4c465a201cbd1,python,43,40,3,4
NB_c354ee653fea44e583ad27cf3272eadefeed0577672bddf153c1ce9a27fc41c4,python,20,20,0,0
NB_4493b38ecb7f6a82fd1d6fb0ea8e06c4fe26ae85a92e3e2a03070aecb7958e59,others,3,3,0,0
NB_4fef5ec0a9babb8deb952a184177a840ea2dc3f5941bbfffaca945b624594c0f,python,2,1,1,65
NB_2f47c84b070ac9aabb4b4dd204d52c6efdc2ed3ea235dd3b58c95cd85e8fe602,python,12,12,0,0
NB_d96259632e3a256015678bb9dce4daaf494c3d9e47b350ddf9215fe4b40e1c54,python,12,5,7,61
NB_190049fcb52dd3b8b0b136797c31424ca040c55575065fefcf34ad0bedfe40ca,others,71,71,0,0
NB_5ebfe6b5b10fce73cce5e51ca7af043a62a1bb825cca6ce1505591083446c365,python,35,23,12,15
NB_6e0e8cfdfbc3f1c4cbb4ea4478a6eee5b777633b42b2f517983b400a77a363a0,python,28,16,12,33
NB_e232ae85c857d828817c40cbb8febea8d3c97d8b893cda2faafee092d60e6629,python,10,6,4,4
NB_4bce19fb969c4d7ace6a6cdcb49b336b8c6cc63fe6200eb08f261e1f6d478d14,python,35,34,1,1
NB_9610fa17e65534754692e25a7b4e3a8df55f714f76a176522981edcd975424d1,python,76,76,0,0
NB_88f10c2ff4bb5a9fbfe565be74540845664d3812303bb085c76bcbbd3a4719f1,python,35,19,16,26
NB_e73f5087eb1d42a60ba369dbcd246d616092b1753c360256663f1ab9f05b604b,others,121,95,26,26
NB_418be07cd1571a09f236babdd4b491314edd2432c0297b0267363f464a0d0ea1,python,74,63,11,20
NB_8a4a0fb6a6133ae4e6eff2cc2f1747ee791417774b69e20d1b0c122842e5929f,python,12,7,5,24
NB_9785fdd21fdb8f9131999bf9e48ee1bf442d33c7af78ed310e036e776246b7b8,python,82,82,0,0
NB_02f9b9565075adcdb9e5380724edf5075033d1e3c65c418986a97ae57af35b5e,python,8,6,2,7
NB_e323e00e0408dbf4a2a23e5191893963e0f8bdd4459571bd996316638dc5dcfb,python,55,26,29,109
NB_03ddc764165a27074661e27954e505eaf5d24e02c8b66e3f7df9707e1f344ab1,python,7,7,0,0
NB_9f17e0809472cf751dcb156cd7923dbf23a74f6c8694aa84c13520826a30e2fc,others,13,6,7,7
NB_44cb2f3e39f1beae5324c98e6c6a095fd96086c273044daecda73e8d5d1e2a57,python,11,6,5,30
NB_1736833e4269d00b4b32a9cd4ab12c863244b93415938aac328bde0d231a3117,python,10,8,2,2
NB_87370aa3780101a58021c2c8203a5b519e53903c7624bd7ee192cf6fa43c6874,python,16,16,0,0
NB_392810126d10d67453b5b703f76db5b885abb5cde126552daf0bfed9a1e75de7,others,20,12,8,8
NB_e4761578c5b915576dde61d87d436d7b0dd702e3cf25a2aa46f235dcd5eadc10,python,3,1,2,154
NB_2832fc2d9bbc734654b0c100a4286dd2d141045a63d70a2edb450d253c395841,python,57,22,35,335
NB_149bd3f39822c2b2c245134f4be41f3d17d202020d71cf2da3cfd016248fc794,python,23,12,11,31
NB_f168e56b8073f8e98b0bab28becf4e9a318eb570733147de1ce8c65b0315f243,python,9,6,3,3
NB_05805a4b4021e3d10d46f1852efa9e084723970f9d8cc8d8e0891167a22ee726,python,53,31,22,40
NB_12b8b489493d59afc60845c7f269c04e8b95c69845047311b439e8c74c94bc58,python,20,12,8,8
NB_4d845d04e09a5cf3cfd21acde9e276ff6d317ad51c7ae1456423dad1d7ec7ab5,python,23,10,13,13
NB_e5896a5c99e20e2c56a73a817f70898916b3c8b27be18f896196896d14746ede,python,25,25,0,0
NB_e5664520d8c759090ec265db102b7e24e71593245bf69d83db35bd06349d3a6a,others,25,23,2,2
NB_642ebede2d5c5d827d2c9a61637b36a07aa8bdb0d874d8c6364af682ebd2b27c,python,38,25,13,13
NB_82c2adf753fd3effbea6997c54356c6351176c9966ec32f67eeab81e934f7f88,others,78,45,33,37
NB_afa64607a24247a62a175fd73416b28fef98c89f7ca5c7cb806d8ac965c9a143,python,30,30,0,0
NB_56e59c6696227ee3a5cf9aa22daad427addd53cf50047c9193bd859c2f243b24,python,17,12,5,5
NB_d19b70b526059d6a173b06fe966a049fac4ee4d35c0334982f839a4c9851fb32,python,17,5,12,17
NB_7936700b00e9da8173153ffbb69bdd50e4c1f7734976ada34eb99818485f86f3,python,27,11,16,186
NB_7f9eeb32c8fc7c74da6dc133e33bb8686a83b0420cc853796cbc54563bc30a61,python,33,17,16,165
NB_ad8a974f7cfd495cc4e6d6b25b921d17f05395cdf2906ca047dfdbf4b72387f8,python,3,2,1,1
NB_ed42917fbfaaa0dbccaceeec528cba4b3f97178f3f8347df91a331d74f2f3ba2,python,34,29,5,5
NB_1c4ca34314c302ef171979994b3654c9358717afefcb32d51a838819b8d02b11,python,151,139,12,84
NB_8799b892068f50580051b29338cf0fc3f5f6936047caf321b893f816c18813f1,python,6,6,0,0
NB_e812ab2182cb152475c3c85a1f44b1af29c30d041e5ac24f43fa3148b4970042,python,56,23,33,208
NB_f49216d38d99530016131f00dec2fb8e0c607ed7d58832d108f23efb113dde7e,python,51,23,28,445
NB_a8a5ea571f1d9c5ed60e5f97d39750fb63072ad51c451396890e626a0e0c9eef,python,44,23,21,150
NB_f43c35e053c384c1e280654e4cf0dec02cb8f727905d637999774af1d4ec37f3,python,199,163,36,36
NB_a7471a6a25b7d3a1d919eda07e808b21a7d0c8d1c474c849992ba57de07258da,python,17,12,5,5
NB_f935f6991511cbde0b2015c15f52bd99231c7794d9d59c7ac1173094f7175c28,python,42,31,11,11
NB_23f7f472526fee4972c41718f690b0e3afc0ae1ca673751f7924aca2c26cd1b4,others,11,8,3,3
NB_5372f2dad2c49993b1b664671f5c62199145b56f5cbf973588891fb763591b7d,python,8,7,1,12
NB_866f8b3378fd4f259c4eea395f33b507eab5fd9e862f8dcf00d784e21c80c4ec,python,69,64,5,5
NB_bde721c2acd84f6d3a705956582e08b3599712192d4ea6f3439ad7b28a484490,python,14,14,0,0
NB_4c1ec38e5fecfad96ee970c5e4b5be224282f3448f41a916b590f6f86db7fb14,python,10,2,8,43
NB_ebc2a831f159e1ae43cd5e8d6669e1143ce1a96ded8e22590b10c37375ba8ba4,python,3,3,0,0
NB_1068c7a8ae2cf1bdcac28b8f7de2430ab61e55479c780ae53439b09582362523,python,33,33,0,0
NB_60eb5a18939a6739471ced78c04cc2f1402b8a7b3b36bd4c2436b7e82ee79783,python,17,8,9,49
NB_a5c6fe7a8d67762c5ab0e00d28c3456120a8d2d1656634a01451362987ddb727,python,25,23,2,14
NB_ecc67935c46577ec35ec1d749b62009bdcfea8ee86ff44c1a03a7856e84f2026,python,52,28,24,84
NB_32b93b67a545e19e6347d9ee2a72dbbe44c001d24a1384f693f2b3709ccc8195,python,112,74,38,77
NB_675cca9c82becccc3770fcb0d4d4ad4c14bce9014be1ee21a2c444e5a2590eea,julia,61,40,21,27
NB_0d6cf35069c1d6f5bca0e87b867015f8f010f6b0f3da219db900fa7a060eabbe,python,29,25,4,4
NB_0570a20c278d7cf3643cae644288b2687da86cf4ea5f27f5d45cee0db4225dcd,python,20,9,11,131
NB_a069dd5573275b180321439096efa52da095ba00892dac2955bdac1a4f044646,python,6,6,0,0
NB_7e1416f31ad35d02d20be389ae78897f8531deefe2fdd590126b53b6485be1c3,python,31,30,1,2
NB_5d5fed1fac0bc4c9a8459170fce761f8c73c14d2ed77f0ff209d048848281ada,python,41,26,15,40
